Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","50","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","58","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","20","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","56445","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","73478","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","50527","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","6","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","36","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","139156","","Donnée officielle"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","169704","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","143","Maroc","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","163417","","Donnée officielle"
"TCL","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","2035","","Donnée officielle"
"TCL","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","1742","","Donnée officielle"
"TCL","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","1855","","Donnée officielle"
"TCL","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","137","Maurice","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","136","Mauritanie","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","136","Mauritanie","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","136","Mauritanie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","136","Mauritanie","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","25","","Donnée officielle"
"TCL","Cultures et produits animaux","136","Mauritanie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","1004","","Donnée officielle"
"TCL","Cultures et produits animaux","136","Mauritanie","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","2522","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","87476","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","75217","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","60748","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","561295","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","552398","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","571925","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","1252","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","1267","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","1044","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","26","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","31","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","435815","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","395539","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","412452","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","142199","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","132744","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","105054","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","162867","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","155014","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","160841","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","669543","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","676704","","Donnée officielle"
"TCL","Cultures et produits animaux","138","Mexique","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","767778","","Donnée officielle"
"TCL","Cultures et produits animaux","141","Mongolie","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","36","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","59","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","44","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","17","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","21","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","9","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","6","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","1741","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","1691","","Donnée officielle"
"TCL","Cultures et produits animaux","273","Monténégro","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","1193","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","21","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","34","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","179","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","96983","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","117175","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","96031","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","2","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","19","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","3443","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","7574","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","2304","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","3","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","144","Mozambique","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","8","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","3720","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","4244","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","3926","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","233291","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","176110","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","410498","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","31775","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","14938","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","6659","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","13268","F","Estimation FAO"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","11273","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","17","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","146231","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","160885","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","28","Myanmar","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","172303","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","107","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","23","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","663","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","579","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","631","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","239","","Donnée officielle"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","269","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","147","Namibie","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","364","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","148","Nauru","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","1","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","12","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","666","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","149","Népal","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","92","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","5","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","112787","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","136129","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","140441","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","6255","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","5735","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","4169","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","3103","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","1767","","Donnée officielle"
"TCL","Cultures et produits animaux","157","Nicaragua","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","684","","Donnée officielle"
"TCL","Cultures et produits animaux","158","Niger","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","158","Niger","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","158","Niger","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","158","Niger","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","1","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","15","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","5","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","75","Im","Données de la FAO basées sur une méthodologie d'imputation"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","3","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","27","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","5","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","3","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","5","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","9","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","7","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","5","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","0","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","159","Nigéria","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","1","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","40","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","22","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","40","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","15","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","8","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","30","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","44","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","5","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","28","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","85","","Donnée officielle"
"TCL","Cultures et produits animaux","162","Norvège","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","7","","Donnée officielle"
"TCL","Cultures et produits animaux","153","Nouvelle-Calédonie","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","153","Nouvelle-Calédonie","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","36","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","153","Nouvelle-Calédonie","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","17","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","30","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","68","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","57","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","7","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","37","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","14","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","2","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","456202","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","540851","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","528791","","Donnée officielle"
