Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","183","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","221","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","1143","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","254","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","309","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","199","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","232","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","1178","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","253","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","303","","Donnée officielle"
"PP","Prix à la Production","138","Mexique","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","190","","Donnée officielle"
"PP","Prix à la Production","149","Népal","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","488","","Donnée officielle"
"PP","Prix à la Production","149","Népal","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","291","","Donnée officielle"
"PP","Prix à la Production","149","Népal","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","335","","Donnée officielle"
"PP","Prix à la Production","149","Népal","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","427","","Donnée officielle"
"PP","Prix à la Production","149","Népal","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","340","","Donnée officielle"
"PP","Prix à la Production","149","Népal","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","436","","Donnée officielle"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","1657","","Donnée officielle"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","1560","","Donnée officielle"
"PP","Prix à la Production","153","Nouvelle-Calédonie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","1472","","Donnée officielle"
"PP","Prix à la Production","156","Nouvelle-Zélande","5532","Prix à la Production (USD/tonne)","592","Kiwis","2017","2017","7021","Valeur annuel","USD","1155","","Donnée officielle"
"PP","Prix à la Production","156","Nouvelle-Zélande","5532","Prix à la Production (USD/tonne)","592","Kiwis","2018","2018","7021","Valeur annuel","USD","1578","","Donnée officielle"
"PP","Prix à la Production","156","Nouvelle-Zélande","5532","Prix à la Production (USD/tonne)","592","Kiwis","2019","2019","7021","Valeur annuel","USD","1443","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","710","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","410","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","517","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","299","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","710","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","410","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","517","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","299","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","710","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","410","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","517","","Donnée officielle"
"PP","Prix à la Production","221","Oman","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","299","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","1203","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","569","Figues","2017","2017","7021","Valeur annuel","USD","2272","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","617","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","483","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","913","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","2020","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","614","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","588","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","1058","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","2052","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","602","","Donnée officielle"
"PP","Prix à la Production","299","Palestine","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","537","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","573","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","117","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","626","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","400","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","355","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","433","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","383","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","372","","Donnée officielle"
"PP","Prix à la Production","166","Panama","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","466","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","291","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","440","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","218","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","370","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","302","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","443","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","247","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","334","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","282","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","489","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","212","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","475","","Donnée officielle"
"PP","Prix à la Production","169","Paraguay","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","532","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","224","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","569","Figues","2017","2017","7021","Valeur annuel","USD","699","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","291","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","227","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","187","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","216","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","692","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","230","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","255","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","178","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","204","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","745","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","271","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","281","","Donnée officielle"
"PP","Prix à la Production","170","Pérou","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","201","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","213","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","147","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","249","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","262","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","234","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","288","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","280","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","250","","Donnée officielle"
"PP","Prix à la Production","171","Philippines","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","297","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","2467","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","453","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","569","Figues","2017","2017","7021","Valeur annuel","USD","2487","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","592","Kiwis","2017","2017","7021","Valeur annuel","USD","1336","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","1078","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","319","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","2678","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","456","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","569","Figues","2018","2018","7021","Valeur annuel","USD","4018","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","592","Kiwis","2018","2018","7021","Valeur annuel","USD","1655","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","1672","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","418","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","2363","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","455","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","569","Figues","2019","2019","7021","Valeur annuel","USD","2458","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","592","Kiwis","2019","2019","7021","Valeur annuel","USD","1339","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","1536","","Donnée officielle"
"PP","Prix à la Production","174","Portugal","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","427","","Donnée officielle"
"PP","Prix à la Production","179","Qatar","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","495","","Donnée officielle"
"PP","Prix à la Production","179","Qatar","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","522","","Donnée officielle"
"PP","Prix à la Production","179","Qatar","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","467","","Donnée officielle"
"PP","Prix à la Production","179","Qatar","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","632","","Donnée officielle"
"PP","Prix à la Production","179","Qatar","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","357","","Donnée officielle"
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","133","","Donnée officielle"
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","66","","Donnée officielle"
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","212","","Donnée officielle"
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","74","","Donnée officielle"
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","180","","Donnée officielle"
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","96","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","1174","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","144","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","461","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","888","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","935","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","110","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","443","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","853","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","1161","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","431","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","1094","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","464","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","222","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","629","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","345","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","562","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","326","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","284","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","483","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","281","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","410","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","271","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","600","Papayes","2019","2019","7021","Valeur annuel","USD","410","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","2522","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2017","2017","7021","Valeur annuel","USD","1896","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","1722","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","2422","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2018","2018","7021","Valeur annuel","USD","1911","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","1763","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","574","Ananas","2019","2019","7021","Valeur annuel","USD","2086","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","568","Melons, cantaloups","2019","2019","7021","Valeur annuel","USD","2023","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","1814","","Donnée officielle"
"PP","Prix à la Production","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","6233","","Donnée officielle"
"PP","Prix à la Production","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","1429","","Donnée officielle"
"PP","Prix à la Production","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","6233","","Donnée officielle"
"PP","Prix à la Production","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","1429","","Donnée officielle"
"PP","Prix à la Production","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","1429","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","626","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","1222","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","981","","Donnée officielle"
"PP","Prix à la Production","244","Samoa","5532","Prix à la Production (USD/tonne)","574","Ananas","2017","2017","7021","Valeur annuel","USD","1967","","Donnée officielle"
"PP","Prix à la Production","244","Samoa","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","380","","Donnée officielle"
"PP","Prix à la Production","244","Samoa","5532","Prix à la Production (USD/tonne)","600","Papayes","2017","2017","7021","Valeur annuel","USD","544","","Donnée officielle"
"PP","Prix à la Production","244","Samoa","5532","Prix à la Production (USD/tonne)","574","Ananas","2018","2018","7021","Valeur annuel","USD","1842","","Donnée officielle"
"PP","Prix à la Production","244","Samoa","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","482","","Donnée officielle"
"PP","Prix à la Production","244","Samoa","5532","Prix à la Production (USD/tonne)","600","Papayes","2018","2018","7021","Valeur annuel","USD","730","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","486","Bananes","2017","2017","7021","Valeur annuel","USD","797","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","486","Bananes","2018","2018","7021","Valeur annuel","USD","833","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","486","Bananes","2019","2019","7021","Valeur annuel","USD","790","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2017","2017","7021","Valeur annuel","USD","111","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2018","2018","7021","Valeur annuel","USD","151","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","567","Pastèques","2019","2019","7021","Valeur annuel","USD","165","","Donnée officielle"
